date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:05	39092/39092	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:43%20GMT	https://www.cymolthemes.com/html/shiftler/blog-grid-view.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/blog-grid-view.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:05	44049/44049	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:43%20GMT	https://www.cymolthemes.com/html/shiftler/blog-single-view.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/blog-single-view.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:06	274028/274028	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:55%20GMT	https://www.cymolthemes.com/html/shiftler/images/slides/slider-mainbg-001.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/slides/slider-mainbg-001.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:06	368970/368970	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:55%20GMT	https://www.cymolthemes.com/html/shiftler/images/slides/slider-mainbg-002.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/slides/slider-mainbg-002.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:06	27587/27587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:50%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img05-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img05-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:07	24838/24838	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:51%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img06-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img06-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:07	42933/42933	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:49%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img04-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img04-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:07	73168/73168	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:44%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img01-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img01-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:07	55948/55948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:46%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img02-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img02-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:08	46023/46023	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:47%20GMT	https://www.cymolthemes.com/html/shiftler/images/services/services-img03-520x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/services/services-img03-520x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:08	114064/114064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:50:59%20GMT	https://www.cymolthemes.com/html/shiftler/images/bg-img/col-bgimage-1.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/bg-img/col-bgimage-1.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:08	66237/66237	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:08%20GMT	https://www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-1.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-1.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:08	135716/135716	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:09%20GMT	https://www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-2.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-2.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:09	50431/50431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:10%20GMT	https://www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-3.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-3.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:09	72117/72117	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:10%20GMT	https://www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-4.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-4.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:09	16522/16522	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:53:16%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/review-img1-100x100.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/review-img1-100x100.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:09	189568/189568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:52:12%20GMT	https://www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-5.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/portfolio/cmt-portfolio-5.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:10	27108/27108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:53:16%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/review-img2-100x100.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/review-img2-100x100.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:10	20778/20778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:53:18%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/review-img3-100x100.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/review-img3-100x100.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:10	4294/4294	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:52:03%20GMT	https://www.cymolthemes.com/html/shiftler/images/client/white-client-logo1.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/client/white-client-logo1.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:11	3658/3658	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:52:04%20GMT	https://www.cymolthemes.com/html/shiftler/images/client/white-client-logo2.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/client/white-client-logo2.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:11	4679/4679	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:52:05%20GMT	https://www.cymolthemes.com/html/shiftler/images/client/white-client-logo3.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/client/white-client-logo3.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:11	3552/3552	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:52:06%20GMT	https://www.cymolthemes.com/html/shiftler/images/client/white-client-logo4.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/client/white-client-logo4.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:11	3286/3286	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:53:19%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-1.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-1.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:12	4040/4040	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:53:19%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-2.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-2.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:12	3944/3944	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:53:20%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-3.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-3.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:12	3371/3371	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:53:20%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-4.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-4.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:13	3867/3867	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:53:21%20GMT	https://www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-5.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/testimonial/testimonial-5.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:13	56411/56411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:51:42%20GMT	https://www.cymolthemes.com/html/shiftler/images/blog/cmt-post-002-1-720x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/blog/cmt-post-002-1-720x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:13	414878/414878	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jul%202021%2008:51:48%20GMT	https://www.cymolthemes.com/html/shiftler/images/blog/cmt-post-003-720x520.png	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/blog/cmt-post-003-720x520.png	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:13	64854/64854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:51:30%20GMT	https://www.cymolthemes.com/html/shiftler/images/blog/cmt-blog03-720x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/blog/cmt-blog03-720x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:05:14	56336/56336	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2008:51:32%20GMT	https://www.cymolthemes.com/html/shiftler/images/blog/cmt-blog04-720x520.jpg	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/images/blog/cmt-blog04-720x520.jpg	(from https://www.cymolthemes.com/html/shiftler/index.html)
